timestamp,lat,lon,sats,hdop,jump_m,vibration_x,gps_trust_score,scenario
2025-11-23 11:42:40,32.63861833333333,75.02233833333334,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:41,32.63861833333333,75.02233833333334,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:42,32.63861833333333,75.02233666666666,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:42:43,32.63861833333333,75.02233666666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:44,32.63861833333333,75.02233666666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:45,32.63861833333333,75.02233666666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:46,32.63861833333333,75.022335,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:42:47,32.63861833333333,75.022335,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:48,32.63861833333333,75.022335,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:49,32.63861833333333,75.022335,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:50,32.63861833333333,75.02233333333334,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:42:51,32.63861833333333,75.02233166666667,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:42:52,32.63861833333333,75.02233166666667,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:53,32.63861833333333,75.02233,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:42:54,32.63861833333333,75.02233,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:55,32.63861833333333,75.02232833333333,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:42:56,32.63861833333333,75.02232833333333,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:42:57,32.63861833333333,75.02232666666667,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:42:58,32.63862,75.022325,13,1.7,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:42:59,32.63862,75.02232333333333,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:00,32.63862,75.02232166666667,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:01,32.63862,75.02232166666667,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:02,32.63862,75.02232,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:03,32.638621666666666,75.02232,14,0.9,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:43:04,32.638621666666666,75.02231833333333,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:05,32.638621666666666,75.02231833333333,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:06,32.638621666666666,75.02231833333333,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:07,32.638621666666666,75.02231666666667,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:11,32.63862,75.02231833333333,14,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:43:12,32.63861833333333,75.02232333333333,14,0.9,0.504,5.518,0.5000,JAMMED/WEAK
2025-11-23 11:43:13,32.63861833333333,75.02232166666667,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:14,32.63861833333333,75.02232166666667,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:15,32.63861833333333,75.02232,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:16,32.63861833333333,75.02232,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:17,32.63862,75.02231833333333,13,1.7,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:43:18,32.63862,75.02231833333333,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:19,32.63862,75.02231666666667,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:20,32.63862,75.02231666666667,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:21,32.63862,75.02231666666667,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:22,32.63862,75.02231666666667,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:23,32.63862,75.022315,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:24,32.638616666666664,75.02231,13,1.7,0.597,5.986,0.5000,JAMMED/WEAK
2025-11-23 11:43:25,32.638615,75.022305,13,1.7,0.504,5.518,0.5000,JAMMED/WEAK
2025-11-23 11:43:26,32.638615,75.02230166666666,13,1.7,0.312,4.561,0.5000,JAMMED/WEAK
2025-11-23 11:43:27,32.638615,75.02230166666666,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:28,32.638616666666664,75.0223,13,1.7,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:43:29,32.638616666666664,75.0223,12,1.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:30,32.638616666666664,75.0223,12,1.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:31,32.638616666666664,75.02229833333334,12,1.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:32,32.63861833333333,75.02230333333333,12,1.9,0.504,5.518,0.5000,JAMMED/WEAK
2025-11-23 11:43:33,32.63861833333333,75.02230333333333,12,1.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:34,32.63861833333333,75.02230166666666,12,1.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:35,32.63861833333333,75.02230166666666,12,1.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:36,32.63862,75.02230166666666,12,1.9,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:43:37,32.63862,75.0223,12,1.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:38,32.63862,75.02229833333334,12,1.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:39,32.63862,75.02229833333334,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:40,32.63862,75.02229833333334,13,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:41,32.63862,75.02229666666666,13,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:42,32.638616666666664,75.0223,13,1.7,0.485,5.423,0.5000,JAMMED/WEAK
2025-11-23 11:43:43,32.638616666666664,75.022305,13,1.7,0.468,5.341,0.5000,JAMMED/WEAK
2025-11-23 11:43:44,32.638616666666664,75.02230333333333,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:45,32.638616666666664,75.0223,12,1.7,0.312,4.561,0.5000,JAMMED/WEAK
2025-11-23 11:43:46,32.63861833333333,75.0223,12,1.7,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:43:47,32.638616666666664,75.02229833333334,12,1.7,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:43:48,32.638616666666664,75.02229833333334,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:49,32.638616666666664,75.02229833333334,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:50,32.638616666666664,75.02229833333334,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:51,32.638616666666664,75.02229833333334,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:52,32.638616666666664,75.02229833333334,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:53,32.638616666666664,75.02229666666666,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:54,32.638616666666664,75.02229666666666,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:55,32.638616666666664,75.02229666666666,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:56,32.638615,75.02229666666666,12,1.7,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:43:57,32.638615,75.022295,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:43:58,32.638615,75.022295,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:43:59,32.638615,75.02229333333334,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:00,32.638615,75.02229166666666,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:01,32.638615,75.02229166666666,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:02,32.638615,75.02228,12,1.7,1.092,8.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:03,32.638615,75.02227166666667,12,1.7,0.780,6.902,0.5000,JAMMED/WEAK
2025-11-23 11:44:04,32.638615,75.02226666666667,12,1.7,0.468,5.341,0.5000,JAMMED/WEAK
2025-11-23 11:44:05,32.638615,75.02225666666666,12,1.7,0.936,7.682,0.5000,JAMMED/WEAK
2025-11-23 11:44:06,32.63861833333333,75.022245,12,1.7,1.154,8.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:07,32.63861833333333,75.02223666666667,12,1.7,0.780,6.902,0.5000,JAMMED/WEAK
2025-11-23 11:44:08,32.638616666666664,75.02223666666667,13,1.6,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:44:09,32.638615,75.02224333333334,13,1.6,0.651,6.256,0.5000,JAMMED/WEAK
2025-11-23 11:44:10,32.638615,75.02225166666666,13,1.6,0.780,6.902,0.5000,JAMMED/WEAK
2025-11-23 11:44:11,32.63861333333333,75.02225666666666,13,1.6,0.504,5.518,0.5000,JAMMED/WEAK
2025-11-23 11:44:12,32.63861333333333,75.02225666666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:13,32.638615,75.022255,13,1.6,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:44:14,32.638615,75.02225333333334,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:15,32.638615,75.02225333333334,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:16,32.638616666666664,75.02225166666666,13,1.6,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:44:17,32.638616666666664,75.02225166666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:18,32.638616666666664,75.02225166666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:19,32.638616666666664,75.02225,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:20,32.638616666666664,75.02225166666666,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:21,32.63861833333333,75.02225333333334,14,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:44:22,32.63861833333333,75.02225166666666,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:23,32.63861833333333,75.02225166666666,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:24,32.63862,75.02225166666666,14,0.9,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:44:25,32.63862,75.02225166666666,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:26,32.63862,75.02225166666666,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:27,32.63862,75.02225166666666,13,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:28,32.63862,75.02224166666667,13,0.9,0.936,7.682,0.5000,JAMMED/WEAK
2025-11-23 11:44:29,32.63862,75.02224166666667,13,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:30,32.638621666666666,75.02224333333334,13,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:44:31,32.638621666666666,75.022245,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:32,32.638621666666666,75.02224666666666,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:33,32.638621666666666,75.02224833333334,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:34,32.638623333333335,75.02225166666666,13,1.6,0.363,4.815,0.5000,JAMMED/WEAK
2025-11-23 11:44:35,32.638623333333335,75.02225166666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:36,32.638623333333335,75.02225333333334,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:37,32.638623333333335,75.022255,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:38,32.638623333333335,75.02225666666666,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:39,32.638623333333335,75.02224833333334,12,1.7,0.780,6.902,0.5000,JAMMED/WEAK
2025-11-23 11:44:40,32.638625,75.02223666666667,12,1.7,1.108,8.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:41,32.638625,75.02224,12,1.7,0.312,4.561,0.5000,JAMMED/WEAK
2025-11-23 11:44:42,32.638625,75.02224166666667,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:43,32.638625,75.022245,12,1.7,0.312,4.561,0.5000,JAMMED/WEAK
2025-11-23 11:44:44,32.638625,75.02224666666666,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:45,32.63862666666667,75.02224666666666,12,1.7,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:44:46,32.63862666666667,75.02224833333334,12,1.7,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:47,32.63863166666667,75.02223666666667,12,1.7,1.226,8.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:48,32.63863166666667,75.02223666666667,12,1.7,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:49,32.63863166666667,75.02224,13,1.6,0.312,4.561,0.5000,JAMMED/WEAK
2025-11-23 11:44:50,32.63863,75.02224166666667,13,1.6,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:44:51,32.63863,75.02224166666667,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:52,32.63863166666667,75.02224166666667,13,1.6,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:44:53,32.63863166666667,75.02224166666667,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:54,32.63863166666667,75.02224333333334,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:55,32.63863166666667,75.02224333333334,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:56,32.63863166666667,75.022245,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:57,32.63863166666667,75.02224333333334,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:44:58,32.63863166666667,75.02224333333334,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:44:59,32.63863166666667,75.022245,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:00,32.63863166666667,75.022245,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:01,32.63863166666667,75.02224666666666,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:02,32.63863166666667,75.02224666666666,14,1.5,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:03,32.63863166666667,75.02224666666666,14,1.5,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:04,32.63863166666667,75.02224666666666,14,1.5,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:05,32.63863166666667,75.02224833333334,15,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:06,32.63863166666667,75.02224833333334,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:07,32.63863166666667,75.02224833333334,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:08,32.63863166666667,75.02225,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:09,32.63863166666667,75.02225,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:10,32.63863166666667,75.02225166666666,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:11,32.63863166666667,75.02225166666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:12,32.63863166666667,75.02225166666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:13,32.63863166666667,75.02225333333334,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:14,32.63863166666667,75.02225333333334,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:15,32.63863166666667,75.02225333333334,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:16,32.63863166666667,75.022255,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:17,32.63863166666667,75.022255,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:18,32.63863166666667,75.02225666666666,13,1.6,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:19,32.63863166666667,75.02225666666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:20,32.63863166666667,75.02225666666666,13,1.6,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:21,32.63863166666667,75.02225666666666,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:22,32.63863166666667,75.02225666666666,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:23,32.63863166666667,75.02225666666666,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:24,32.63863166666667,75.02225666666666,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:25,32.63863166666667,75.02225833333334,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:26,32.63863166666667,75.02225833333334,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:27,32.63863166666667,75.02225833333334,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:28,32.63863166666667,75.02225833333334,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:29,32.63863166666667,75.02225833333334,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:30,32.63863166666667,75.02225833333334,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:31,32.63863166666667,75.02225666666666,15,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:32,32.63863166666667,75.02225666666666,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:33,32.63863166666667,75.02225666666666,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:34,32.63863333333333,75.02225666666666,15,0.9,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:45:35,32.63863333333333,75.02225666666666,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:36,32.63863333333333,75.02225666666666,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:37,32.63863333333333,75.02225666666666,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:38,32.63863333333333,75.02225833333334,15,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:39,32.63863333333333,75.02225833333334,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:40,32.63863333333333,75.02225833333334,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:41,32.63863333333333,75.02225833333334,15,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:42,32.63863166666667,75.02225833333334,15,0.9,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:45:43,32.63863166666667,75.02226,15,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:44,32.63863166666667,75.02226166666667,15,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:45,32.63863166666667,75.02226333333333,15,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:46,32.63863166666667,75.022265,15,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:47,32.63863,75.02226666666667,14,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:45:48,32.63863,75.02226833333333,14,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:49,32.63863,75.02226833333333,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:50,32.63862833333334,75.02227833333333,14,0.9,0.955,7.773,0.5000,JAMMED/WEAK
2025-11-23 11:45:51,32.63862666666667,75.02228666666667,14,0.9,0.802,7.010,0.5000,JAMMED/WEAK
2025-11-23 11:45:52,32.63862666666667,75.02228666666667,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:53,32.63862666666667,75.02228666666667,14,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:45:54,32.638625,75.02228833333334,13,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:45:55,32.638625,75.02229,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:56,32.638625,75.02229166666666,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:57,32.638623333333335,75.02229333333334,12,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:45:58,32.638623333333335,75.022295,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:45:59,32.638623333333335,75.02229666666666,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:00,32.638621666666666,75.02229833333334,12,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:46:01,32.638621666666666,75.0223,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:02,32.638621666666666,75.02230166666666,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:03,32.638621666666666,75.02230333333333,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:04,32.638621666666666,75.02230333333333,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:05,32.638621666666666,75.02230333333333,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:06,32.638621666666666,75.02230333333333,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:07,32.63862,75.02229333333334,12,0.9,0.955,7.773,0.5000,JAMMED/WEAK
2025-11-23 11:46:08,32.63862,75.02229333333334,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:09,32.63862,75.02229333333334,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:10,32.63862,75.022295,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:11,32.63862,75.022295,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:12,32.63862,75.022295,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:13,32.63861833333333,75.02229666666666,12,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:46:14,32.638621666666666,75.02229166666666,12,0.9,0.597,5.986,0.5000,JAMMED/WEAK
2025-11-23 11:46:15,32.63862,75.02229333333334,12,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:46:16,32.63862,75.022295,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:17,32.63862,75.02229666666666,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:18,32.63861833333333,75.02229833333334,12,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:46:19,32.63861833333333,75.0223,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:20,32.638616666666664,75.0223,12,0.9,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:46:21,32.638616666666664,75.02230333333333,12,0.9,0.312,4.561,0.5000,JAMMED/WEAK
2025-11-23 11:46:22,32.638615,75.022305,12,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:46:23,32.638615,75.02230666666667,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:24,32.63861333333333,75.02230666666667,12,0.9,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:46:25,32.63861333333333,75.02230833333333,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:26,32.63861333333333,75.02230833333333,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:27,32.63861333333333,75.02231,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:28,32.63861166666667,75.02231166666667,12,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:46:29,32.63861166666667,75.02231166666667,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:30,32.63861166666667,75.02231333333333,12,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:31,32.63861166666667,75.02231333333333,12,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:32,32.63861,75.02231333333333,12,0.9,0.185,3.927,0.5000,JAMMED/WEAK
2025-11-23 11:46:33,32.63861,75.022315,13,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:34,32.63861,75.02231666666667,13,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:35,32.63860833333333,75.02231833333333,13,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:46:36,32.63860833333333,75.02232,13,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:37,32.63860833333333,75.02232166666667,13,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 11:46:38,32.63860833333333,75.02232166666667,13,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:39,32.63860666666667,75.02232333333333,13,0.9,0.242,4.211,0.5000,JAMMED/WEAK
2025-11-23 11:46:40,32.63860666666667,75.02232333333333,13,0.9,0.000,3.000,0.5000,JAMMED/WEAK
2025-11-23 11:46:41,32.63860666666667,75.022325,13,0.9,0.156,3.780,0.5000,JAMMED/WEAK
2025-11-23 13:21:06,0.0,0,0.0,99.0,0.0,0.0,0.0,0.0,NO_FIX,NO_FIX
2025-11-23 13:21:06,0.0,0,0.0,99.0,0.0,0.0,0.0,0.0,NO_FIX,NO_FIX
2025-11-23 13:21:06,0.0,0,0.0,99.0,0.0,0.0,0.0,0.0,NO_FIX,NO_FIX
2025-11-23 13:21:06,0.0,0,0.0,99.0,0.0,0.0,0.0,0.0,NO_FIX,NO_FIX
